Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Botswana,3/8/23,329758,2801,,,0,,14022.558868867272,,,,,72,BWA,2023/03/08,0,3171667,0
Brazil,2/9/23,36905201,697663,,,7518,,17362.299403081233,,,,,76,BRA,2023/02/09,37,484035422,3283
Brazil,2/10/23,36917623,697620,,,12422,,17368.143416318966,,,,,76,BRA,2023/02/10,,484035422,0
Brazil,2/11/23,36930339,697662,,,12716,,17374.125743829107,,,,,76,BRA,2023/02/11,42,484035422,0
Brazil,2/12/23,36932830,697674,,,2491,,17375.29765149093,,,,,76,BRA,2023/02/12,12,484302525,267103
Brazil,2/13/23,36953492,697762,,,20662,,17385.018228009845,,,,,76,BRA,2023/02/13,88,484302525,0
Brazil,2/15/23,36971440,697904,,,17948,,17393.461985020855,,,,,76,BRA,2023/02/15,142,484388358,4154
Brazil,2/16/23,36970513,698018,,,,,17393.025871651724,,,,,76,BRA,2023/02/16,114,484436984,48626
Brazil,2/18/23,36987682,698050,,,17169,,17401.103142886514,,,,,76,BRA,2023/02/18,32,484445913,3071
Brazil,2/22/23,36997328,698382,,,9646,,17405.641168300386,,,,,76,BRA,2023/02/22,332,484988616,542489
Brazil,2/23/23,37008944,698834,,,11616,,17411.10599343076,,,,,76,BRA,2023/02/23,452,484988616,0
Brazil,2/24/23,37020531,698928,,,11587,,17416.55717531657,,,,,76,BRA,2023/02/24,94,484988616,0
Brazil,2/27/23,37038230,699006,,,17699,,17424.883788607072,,,,,76,BRA,2023/02/27,78,485006494,11223
Brazil,2/28/23,37052936,699087,,,14706,,17431.802324967888,,,,,76,BRA,2023/02/28,81,485006494,0
Brazil,3/1/23,37063464,699197,,,10528,,17436.755293198996,,,,,76,BRA,2023/03/01,110,485188835,182341
Brazil,3/3/23,37081209,699276,,,17745,,17445.103547498104,,,,,76,BRA,2023/03/03,79,502262440,17073605
Brazil,3/6/23,37076053,699276,,,,,17442.677872707107,,,,,76,BRA,2023/03/06,0,502262440,0
Brazil,3/8/23,37076053,699276,,,0,,17442.677872707107,,,,,76,BRA,2023/03/08,0,502262440,0
Brunei,2/9/23,276825,225,,,0,,63276.744467785036,,,,,96,BRN,2023/02/09,0,1288317,0
Brunei,2/14/23,277441,225,,,616,,63417.54993908335,,,,,96,BRN,2023/02/14,0,1289036,0
Brunei,2/22/23,277992,225,,,551,,63543.49769019596,,,,,96,BRN,2023/02/22,0,1289036,0
Brunei,3/1/23,278698,225,,,706,,63704.8753894437,,,,,96,BRN,2023/03/01,0,1289036,0
Brunei,3/8/23,279661,225,,,963,,63924.99822850259,,,,,96,BRN,2023/03/08,0,1289036,0
Bulgaria,2/9/23,1295789,38193,,,41,,18648.6185038523,,,,,100,BGR,2023/02/09,2,4607572,91
Bulgaria,2/11/23,1295829,38194,,,40,,18649.194172221265,,,,,100,BGR,2023/02/11,1,4607794,131
Bulgaria,2/12/23,1295870,38194,,,41,,18649.78423229946,,,,,100,BGR,2023/02/12,0,4607795,1
Bulgaria,2/13/23,1295958,38195,,,88,,18651.05070271118,,,,,100,BGR,2023/02/13,1,4607795,0
Bulgaria,2/14/23,1296009,38198,,,51,,18651.784679881614,,,,,100,BGR,2023/02/14,3,4607891,96
Bulgaria,2/15/23,1296071,38200,,,62,,18652.676965853512,,,,,100,BGR,2023/02/15,2,4607951,60
Bulgaria,2/16/23,1296119,38201,,,48,,18653.36776789627,,,,,100,BGR,2023/02/16,1,4608051,100
Bulgaria,2/17/23,1296164,38202,,,45,,18654.01539481136,,,,,100,BGR,2023/02/17,1,4608126,75
Bulgaria,2/18/23,1296189,38204,,,25,,18654.375187541962,,,,,100,BGR,2023/02/18,2,4608214,88
Bulgaria,2/19/23,1296200,38204,,,11,,18654.533496343425,,,,,100,BGR,2023/02/19,0,4608218,4
Bulgaria,2/20/23,1296299,38206,,,99,,18655.95827555662,,,,,100,BGR,2023/02/20,2,4608220,2
Bulgaria,2/21/23,1296380,38207,,,81,,18657.124004003774,,,,,100,BGR,2023/02/21,1,4608299,79
Bulgaria,2/22/23,1296450,38208,,,70,,18658.131423649465,,,,,100,BGR,2023/02/22,1,4608386,87
Bulgaria,2/23/23,1296533,38210,,,83,,18659.32593551507,,,,,100,BGR,2023/02/23,2,4608477,91
Bulgaria,2/24/23,1296614,38210,,,81,,18660.491663962224,,,,,100,BGR,2023/02/24,0,4608533,56
Bulgaria,2/25/23,1296642,38211,,,28,,18660.8946318205,,,,,100,BGR,2023/02/25,1,4608615,82
Bulgaria,2/26/23,1296668,38211,,,26,,18661.26881626033,,,,,100,BGR,2023/02/26,0,4608622,7
Bulgaria,2/27/23,1296773,38216,,,105,,18662.779945728864,,,,,100,BGR,2023/02/27,5,4608622,0
Bulgaria,2/28/23,1296853,38217,,,80,,18663.931282466798,,,,,100,BGR,2023/02/28,1,4608622,0
Bulgaria,3/2/23,1296913,38217,,,60,,18664.794785020247,,,,,100,BGR,2023/03/02,0,4608622,0
Bulgaria,3/3/23,1297006,38219,,,93,,18666.13321397809,,,,,100,BGR,2023/03/03,2,4612386,3764
Bulgaria,3/4/23,1297037,38219,,,31,,18666.57935696404,,,,,100,BGR,2023/03/04,0,4612386,0
Bulgaria,3/5/23,1297062,38219,,,25,,18666.939149694645,,,,,100,BGR,2023/03/05,0,4612386,0
Bulgaria,3/6/23,1297243,38219,,,181,,18669.544049064214,,,,,100,BGR,2023/03/06,0,4612386,0
Bulgaria,3/7/23,1297358,38222,,,115,,18671.199095624994,,,,,100,BGR,2023/03/07,3,4612386,0
Bulgaria,3/8/23,1297451,38225,,,93,,18672.53752458284,,,,,100,BGR,2023/03/08,3,4612386,0
Burkina Faso,2/9/23,22025,396,,,0,,105.36624925526034,,,,,854,BFA,2023/02/09,0,5117982,0
Burkina Faso,2/13/23,22056,396,,,31,,105.51455135409863,,,,,854,BFA,2023/02/13,0,5117982,0
Burkina Faso,3/8/23,22056,396,,,0,,105.51455135409863,,,,,854,BFA,2023/03/08,0,5856003,0
Burma,2/9/23,633859,19490,,,9,,1164.972247459713,,,,,104,MMR,2023/02/09,0,64549994,0
Burma,2/10/23,633863,19490,,,4,,1164.979599077328,,,,,104,MMR,2023/02/10,0,64549994,0
Burma,2/11/23,633864,19490,,,1,,1164.9814369817316,,,,,104,MMR,2023/02/11,0,64549994,0
Burma,2/12/23,633866,19490,,,2,,1164.9851127905392,,,,,104,MMR,2023/02/12,0,64549994,0
Burma,2/13/23,633867,19490,,,1,,1164.9869506949428,,,,,104,MMR,2023/02/13,0,64549994,0
Burma,2/14/23,633870,19490,,,3,,1164.992464408154,,,,,104,MMR,2023/02/14,0,64549994,0
Burma,2/15/23,633875,19490,,,5,,1165.001653930173,,,,,104,MMR,2023/02/15,0,64549994,0
Burma,2/16/23,633877,19490,,,2,,1165.0053297389804,,,,,104,MMR,2023/02/16,0,64549994,0
Burma,2/18/23,633884,19490,,,7,,1165.0181950698068,,,,,104,MMR,2023/02/18,0,64549994,0
Burma,2/19/23,633901,19490,,,17,,1165.0494394446705,,,,,104,MMR,2023/02/19,0,64549994,0
Burma,2/22/23,633903,19490,,,2,,1165.0531152534782,,,,,104,MMR,2023/02/22,0,64549994,0
Burma,2/23/23,633905,19490,,,2,,1165.0567910622856,,,,,104,MMR,2023/02/23,0,64549994,0
Burma,2/24/23,633906,19490,,,1,,1165.0586289666894,,,,,104,MMR,2023/02/24,0,64549994,0
Burma,2/25/23,633907,19490,,,1,,1165.060466871093,,,,,104,MMR,2023/02/25,0,64549994,0
Burma,2/26/23,633911,19490,,,4,,1165.067818488708,,,,,104,MMR,2023/02/26,0,64549994,0
Burma,2/27/23,633914,19490,,,3,,1165.0733322019194,,,,,104,MMR,2023/02/27,0,64549994,0
Burma,2/28/23,633918,19490,,,4,,1165.0806838195344,,,,,104,MMR,2023/02/28,0,64549994,0
Burma,3/1/23,633925,19490,,,7,,1165.0935491503608,,,,,104,MMR,2023/03/01,0,64549994,0
Burma,3/2/23,633935,19490,,,10,,1165.1119281943982,,,,,104,MMR,2023/03/02,0,64549994,0
Burma,3/4/23,633945,19490,,,10,,1165.1303072384358,,,,,104,MMR,2023/03/04,0,64549994,0
Burma,3/5/23,633946,19490,,,1,,1165.1321451428396,,,,,104,MMR,2023/03/05,0,64549994,0
Burma,3/6/23,633947,19490,,,1,,1165.1339830472432,,,,,104,MMR,2023/03/06,0,64549994,0
Burma,3/7/23,633949,19490,,,2,,1165.1376588560508,,,,,104,MMR,2023/03/07,0,64549994,0
Burma,3/8/23,633949,19490,,,0,,1165.1376588560508,,,,,104,MMR,2023/03/08,0,64549994,0
Burundi,2/9/23,53574,38,,,0,,450.5507249692009,,,,,108,BDI,2023/02/09,0,33929,0
Burundi,2/15/23,53609,38,,,35,,450.8450706475883,,,,,108,BDI,2023/02/15,0,34493,0
Burundi,3/1/23,53631,38,,,22,,451.030087931146,,,,,108,BDI,2023/03/01,0,35060,0
Burundi,3/8/23,53631,38,,,0,,451.030087931146,,,,,108,BDI,2023/03/08,0,35060,0
Cabo Verde,2/9/23,63235,413,,,0,,11373.446908926091,,,,,132,CPV,2023/02/09,0,859940,0
Cabo Verde,2/14/23,63237,413,,,2,,11373.806628920049,,,,,132,CPV,2023/02/14,0,859940,0
Cabo Verde,2/17/23,63238,413,,,1,,11373.986488917028,,,,,132,CPV,2023/02/17,0,859940,0
Cabo Verde,2/20/23,63239,413,,,1,,11374.166348914005,,,,,132,CPV,2023/02/20,0,859940,0
Cabo Verde,2/22/23,63240,413,,,1,,11374.346208910983,,,,,132,CPV,2023/02/22,0,859940,0
Cabo Verde,2/27/23,63243,413,,,3,,11374.885788901918,,,,,132,CPV,2023/02/27,0,859940,0
Cabo Verde,2/28/23,63244,413,,,1,,11375.065648898897,,,,,132,CPV,2023/02/28,0,859940,0
Cabo Verde,3/8/23,63244,413,,,0,,11375.065648898897,,,,,132,CPV,2023/03/08,0,859940,0
Cambodia,2/9/23,138700,3056,,,0,,829.5965104550992,,,,,116,KHM,2023/02/09,0,45612652,0
Cambodia,2/10/23,138703,3056,,,3,,829.6144541431407,,,,,116,KHM,2023/02/10,0,45612652,0
Cambodia,2/12/23,138704,3056,,,1,,829.6204353724879,,,,,116,KHM,2023/02/12,0,46003730,0
Cambodia,2/13/23,138705,3056,,,1,,829.6264166018351,,,,,116,KHM,2023/02/13,0,46003730,0
Cambodia,2/17/23,138706,3056,,,1,,829.6323978311823,,,,,116,KHM,2023/02/17,0,46003730,0
Cambodia,2/19/23,138708,3056,,,2,,829.6443602898767,,,,,116,KHM,2023/02/19,0,46118633,0
Cambodia,2/21/23,138712,3056,,,4,,829.6682852072654,,,,,116,KHM,2023/02/21,0,46118633,0
Cambodia,2/22/23,138713,3056,,,1,,829.6742664366126,,,,,116,KHM,2023/02/22,0,46118633,0
Cambodia,2/24/23,138714,3056,,,1,,829.6802476659598,,,,,116,KHM,2023/02/24,0,46118633,0
Cambodia,2/27/23,138715,3056,,,1,,829.6862288953071,,,,,116,KHM,2023/02/27,0,46118633,0
Cambodia,2/28/23,138717,3056,,,2,,829.6981913540014,,,,,116,KHM,2023/02/28,0,46118633,0
Cambodia,3/2/23,138719,3056,,,2,,829.7101538126958,,,,,116,KHM,2023/03/02,0,46118633,0
Cambodia,3/8/23,138719,3056,,,0,,829.7101538126958,,,,,116,KHM,2023/03/08,0,46203724,0
Cameroon,2/9/23,123993,1965,,,0,,467.0897131093567,,,,,120,CMR,2023/02/09,0,4259154,0
Cameroon,2/20/23,124328,1965,,,335,,468.3516799453203,,,,,120,CMR,2023/02/20,0,4272224,13070
Cameroon,2/27/23,124392,1965,,,64,,468.59277211696707,,,,,120,CMR,2023/02/27,0,4272224,0
Cameroon,3/8/23,124392,1965,,,0,,468.59277211696707,,,,,120,CMR,2023/03/08,0,4274312,0
Canada,2/9/23,4578306,50904,,,3154,,12094.098796530045,,,,,124,CAN,2023/02/09,77,96956502,0
Canada,2/10/23,4579137,50917,,,831,,12096.293974418966,,,,,124,CAN,2023/02/10,13,96956502,0
Canada,2/11/23,4579631,50919,,,494,,12097.598929746435,,,,,124,CAN,2023/02/11,2,96956502,0
Canada,2/12/23,4580045,50919,,,414,,12098.692556275935,,,,,124,CAN,2023/02/12,0,96956502,0
Canada,2/13/23,4581573,50987,,,1528,,12102.728936317177,,,,,124,CAN,2023/02/13,68,96956502,0
Canada,2/14/23,4582530,50998,,,957,,12105.256957062902,,,,,124,CAN,2023/02/14,11,96956502,0
Canada,2/15/23,4583529,51031,,,999,,12107.895925427561,,,,,124,CAN,2023/02/15,33,96956502,0
Canada,2/16/23,4589569,51119,,,6040,,12123.851249674355,,,,,124,CAN,2023/02/16,88,96956502,0
Canada,2/17/23,4590395,51125,,,826,,12126.033219513403,,,,,124,CAN,2023/02/17,6,96956502,0
Canada,2/18/23,4590808,51134,,,413,,12127.124204432928,,,,,124,CAN,2023/02/18,9,96956502,0
Canada,2/19/23,4591202,51134,,,394,,12128.164998762933,,,,,124,CAN,2023/02/19,0,96956502,0
Canada,2/20/23,4593129,51218,,,1927,,12133.255381184055,,,,,124,CAN,2023/02/20,84,96956502,0
Canada,2/21/23,4593925,51228,,,796,,12135.358102723865,,,,,124,CAN,2023/02/21,10,96956502,0
Canada,2/22/23,4595042,51253,,,1117,,12138.30878106553,,,,,124,CAN,2023/02/22,25,96956502,0
Canada,2/23/23,4599334,51358,,,4292,,12149.646571076664,,,,,124,CAN,2023/02/23,105,96956502,0
Canada,2/24/23,4600064,51368,,,730,,12151.574946358147,,,,,124,CAN,2023/02/24,10,96956502,0
Canada,2/25/23,4600513,51375,,,449,,12152.761029236757,,,,,124,CAN,2023/02/25,7,96956502,0
Canada,2/26/23,4600840,51375,,,327,,12153.624835698463,,,,,124,CAN,2023/02/26,0,96956502,0
Canada,2/27/23,4602030,51397,,,1190,,12156.768351568278,,,,,124,CAN,2023/02/27,22,96956502,0
Canada,2/28/23,4602806,51405,,,776,,12158.818240908595,,,,,124,CAN,2023/02/28,8,96956502,0
Canada,3/1/23,4603795,51455,,,989,,12161.43079317351,,,,,124,CAN,2023/03/01,50,96956502,0
Canada,3/2/23,4608456,51536,,,4661,,12173.743337265281,,,,,124,CAN,2023/03/02,81,96956502,0
Canada,3/3/23,4609042,51548,,,586,,12175.291320710417,,,,,124,CAN,2023/03/03,12,96956502,0
Canada,3/4/23,4609458,51555,,,416,,12176.390230459865,,,,,124,CAN,2023/03/04,7,96956502,0
Canada,3/5/23,4609751,51555,,,293,,12177.164222182433,,,,,124,CAN,2023/03/05,0,96956502,0
Canada,3/6/23,4611428,51592,,,1677,,12181.594202109896,,,,,124,CAN,2023/03/06,37,96956502,0
Canada,3/7/23,4612219,51605,,,791,,12183.683715599833,,,,,124,CAN,2023/03/07,13,96956502,0
Canada,3/8/23,4613054,51634,,,835,,12185.889459928652,,,,,124,CAN,2023/03/08,29,96956502,0
Central African Republic,2/9/23,15368,113,,,0,,318.1936011780286,,,,,140,CAF,2023/02/09,0,2535002,0
Central African Republic,3/8/23,15368,113,,,0,,318.1936011780286,,,,,140,CAF,2023/03/08,0,2535002,0
Chad,2/9/23,7652,194,,,0,,46.5850827040461,,,,,148,TCD,2023/02/09,0,6367671,0
Chad,2/13/23,7661,194,,,9,,46.63987435908223,,,,,148,TCD,2023/02/13,0,6367671,0
Chad,2/20/23,7675,194,,,14,,46.72510582247175,,,,,148,TCD,2023/02/20,0,6368186,515
Chad,2/27/23,7678,194,,,3,,46.743369707483794,,,,,148,TCD,2023/02/27,0,6379628,11442
Chad,3/7/23,7679,194,,,1,,46.749457669154474,,,,,148,TCD,2023/03/07,0,6379628,0
Chad,3/8/23,7679,194,,,0,,46.749457669154474,,,,,148,TCD,2023/03/08,0,6379628,0
Chile,2/9/23,5133941,63941,,,1823,,26856.480801188143,,,,,152,CHL,2023/02/09,22,62688847,1342
Chile,2/10/23,5135705,63965,,,1764,,26865.708572238356,,,,,152,CHL,2023/02/10,24,62688847,0
Chile,2/11/23,5137305,63985,,,1600,,26874.07843260136,,,,,152,CHL,2023/02/11,20,62688847,0
Chile,2/12/23,5138732,63998,,,1427,,26881.543301812613,,,,,152,CHL,2023/02/12,13,62688847,0
Chile,2/13/23,5139804,64013,,,1072,,26887.151108255825,,,,,152,CHL,2023/02/13,15,62688847,0
Chile,2/14/23,5140809,64015,,,1005,,26892.408426796337,,,,,152,CHL,2023/02/14,2,62688847,0
Chile,2/15/23,5142449,64022,,,1640,,26900.987533668416,,,,,152,CHL,2023/02/15,7,62688847,0
Chile,2/16/23,5144220,64040,,,1771,,26910.25192285772,,,,,152,CHL,2023/02/16,18,62688847,0
Chile,2/17/23,5146020,64053,,,1800,,26919.668015766096,,,,,152,CHL,2023/02/17,13,62688847,0
Chile,2/18/23,5147683,64067,,,1663,,26928.367439380894,,,,,152,CHL,2023/02/18,14,62688847,0
Chile,2/19/23,5149301,64085,,,1618,,26936.83146067298,,,,,152,CHL,2023/02/19,18,62688847,0
Chile,2/20/23,5150626,64102,,,1325,,26943.762751286093,,,,,152,CHL,2023/02/20,17,62688847,0
Chile,2/21/23,5151881,64106,,,1255,,26950.327860508325,,,,,152,CHL,2023/02/21,4,62688847,0
Chile,2/22/23,5154016,64109,,,2135,,26961.49639293021,,,,,152,CHL,2023/02/22,3,62688847,0
Chile,2/23/23,5156519,64128,,,2503,,26974.589993235582,,,,,152,CHL,2023/02/23,19,62688847,0
Chile,2/24/23,5158953,64145,,,2434,,26987.322643312804,,,,,152,CHL,2023/02/24,17,62688847,0
Chile,2/25/23,5161209,64158,,,2256,,26999.124146424638,,,,,152,CHL,2023/02/25,13,62688847,0
Chile,2/26/23,5163316,64166,,,2107,,27010.14620629017,,,,,152,CHL,2023/02/26,8,62688847,0
Chile,2/27/23,5164922,64174,,,1606,,27018.547453629533,,,,,152,CHL,2023/02/27,8,62688847,0
Chile,2/28/23,5166328,64175,,,1406,,27025.902468423526,,,,,152,CHL,2023/02/28,1,62688847,0
Chile,3/1/23,5169139,64177,,,2811,,27040.607266848776,,,,,152,CHL,2023/03/01,2,62688847,0
Chile,3/2/23,5172090,64197,,,2951,,27056.044428055793,,,,,152,CHL,2023/03/02,20,62688847,0
Chile,3/3/23,5174951,64210,,,2861,,27071.01078461739,,,,,152,CHL,2023/03/03,13,64599073,1910226
Chile,3/4/23,5177770,64222,,,2819,,27085.757432344457,,,,,152,CHL,2023/03/04,12,64599073,0
Chile,3/5/23,5180329,64230,,,2559,,27099.14397776254,,,,,152,CHL,2023/03/05,8,64599073,0
Chile,3/6/23,5182360,64247,,,2031,,27109.768469260824,,,,,152,CHL,2023/03/06,17,64599073,0
Chile,3/7/23,5184582,64250,,,2222,,27121.392112839945,,,,,152,CHL,2023/03/07,3,64599073,0
Chile,3/8/23,5188380,64254,,,3798,,27141.26006887663,,,,,152,CHL,2023/03/08,4,64599073,0
China,2/9/23,4903516,100998,,,1,,349.08511628440414,,,,,156,CHN,2023/02/09,6,3490419000,0
China,2/10/23,4903516,101003,,,0,,349.08511628440414,,,,,156,CHN,2023/02/10,5,3491077000,658000
China,2/11/23,4903517,101007,,,1,,349.08518747518156,,,,,156,CHN,2023/02/11,4,3491077000,0
China,2/12/23,4903517,101009,,,0,,349.08518747518156,,,,,156,CHN,2023/02/12,2,3491077000,0
China,2/13/23,4903517,101013,,,0,,349.08518747518156,,,,,156,CHN,2023/02/13,4,3491077000,0
China,2/14/23,4903517,101016,,,0,,349.08518747518156,,,,,156,CHN,2023/02/14,3,3491077000,0
China,2/15/23,4903520,101020,,,3,,349.0854010475139,,,,,156,CHN,2023/02/15,4,3491077000,0
China,2/16/23,4903520,101022,,,0,,349.0854010475139,,,,,156,CHN,2023/02/16,2,3491077000,0
China,2/17/23,4903520,101024,,,0,,349.0854010475139,,,,,156,CHN,2023/02/17,2,3491077000,0
China,2/18/23,4903521,101029,,,1,,349.08547223829135,,,,,156,CHN,2023/02/18,5,3491077000,0
China,2/19/23,4903521,101031,,,0,,349.08547223829135,,,,,156,CHN,2023/02/19,2,3491077000,0
China,2/20/23,4903521,101034,,,0,,349.08547223829135,,,,,156,CHN,2023/02/20,3,3491077000,0
China,2/21/23,4903523,101036,,,2,,349.08561461984624,,,,,156,CHN,2023/02/21,2,3491077000,0
China,2/24/23,4903523,101038,,,0,,349.08561461984624,,,,,156,CHN,2023/02/24,2,3491077000,0
China,2/25/23,4903524,101040,,,1,,349.0856858106237,,,,,156,CHN,2023/02/25,2,3491077000,0
China,2/26/23,4903524,101042,,,0,,349.0856858106237,,,,,156,CHN,2023/02/26,2,3491077000,0
China,2/28/23,4903524,101048,,,0,,349.0856858106237,,,,,156,CHN,2023/02/28,6,3491077000,0
China,3/1/23,4903524,101051,,,0,,349.0856858106237,,,,,156,CHN,2023/03/01,3,3491077000,0
China,3/3/23,4903524,101052,,,0,,349.0856858106237,,,,,156,CHN,2023/03/03,1,3491077000,0
China,3/4/23,4903524,101053,,,0,,349.0856858106237,,,,,156,CHN,2023/03/04,1,3491077000,0
China,3/5/23,4903524,101054,,,0,,349.0856858106237,,,,,156,CHN,2023/03/05,1,3491077000,0
China,3/6/23,4903524,101055,,,0,,349.0856858106237,,,,,156,CHN,2023/03/06,1,3491077000,0
China,3/8/23,4903524,101055,,,0,,349.0856858106237,,,,,156,CHN,2023/03/08,0,3491077000,0
Colombia,2/9/23,6355637,142276,,,0,,12490.716917696725,,,,,170,COL,2023/02/09,0,90210929,0
Colombia,2/15/23,6356468,142296,,,831,,12492.350079842172,,,,,170,COL,2023/02/15,20,90210929,0
Colombia,2/24/23,6357173,142315,,,705,,12493.735614514304,,,,,170,COL,2023/02/24,19,90210929,0
Colombia,3/1/23,6358232,142329,,,1059,,12495.81686446861,,,,,170,COL,2023/03/01,14,90210929,0
Colombia,3/8/23,6359093,142339,,,861,,12497.508985536277,,,,,170,COL,2023/03/08,10,90210929,0
Comoros,2/9/23,8992,161,,,0,,1034.044583972999,,,,,174,COM,2023/02/09,0,835021,0
Comoros,2/15/23,8997,161,,,5,,1034.6195642799235,,,,,174,COM,2023/02/15,0,835021,0
Comoros,2/22/23,8998,161,,,1,,1034.7345603413082,,,,,174,COM,2023/02/22,0,835021,0
Comoros,3/1/23,9001,161,,,3,,1035.079548525463,,,,,174,COM,2023/03/01,0,835021,0
Comoros,3/8/23,9008,161,,,7,,1035.8845209551573,,,,,174,COM,2023/03/08,0,835021,0
Congo (Brazzaville),2/9/23,25073,388,,,0,,454.37807126086335,,,,,178,COG,2023/02/09,0,833210,0
Congo (Brazzaville),2/22/23,25077,388,,,4,,454.45056008489894,,,,,178,COG,2023/02/22,0,833210,0
Congo (Brazzaville),3/8/23,25087,388,,,10,,454.6317821449878,,,,,178,COG,2023/03/08,0,833210,0
Congo (Kinshasa),2/9/23,95585,1463,,,0,,106.72566053118149,,,,,180,COD,2023/02/09,0,9988117,0
Congo (Kinshasa),2/13/23,95646,1464,,,61,,106.79377022718403,,,,,180,COD,2023/02/13,1,12474117,2486000
Congo (Kinshasa),3/1/23,95749,1464,,,103,,106.90877512371289,,,,,180,COD,2023/03/01,0,12474117,0
Congo (Kinshasa),3/8/23,95749,1464,,,0,,106.90877512371289,,,,,180,COD,2023/03/08,0,12474117,0
Costa Rica,2/9/23,1190377,9181,,,0,,23367.694558857536,,,,,188,CRI,2023/02/09,0,12778229,0
Costa Rica,2/14/23,1194584,9195,,,4207,,23450.28006832984,,,,,188,CRI,2023/02/14,14,12778229,0
Costa Rica,2/22/23,1199055,9214,,,4471,,23538.048029549398,,,,,188,CRI,2023/02/22,19,12778229,0
Costa Rica,3/1/23,1204164,9230,,,5109,,23638.340249158147,,,,,188,CRI,2023/03/01,16,12778229,0
Costa Rica,3/8/23,1209725,9245,,,5561,,23747.505454334158,,,,,188,CRI,2023/03/08,15,12778229,0
Cote d'Ivoire,2/9/23,88037,833,,,11,,333.7481317485696,,,,,384,CIV,2023/02/09,0,24416782,0
Cote d'Ivoire,2/11/23,88046,834,,,9,,333.7822507347429,,,,,384,CIV,2023/02/11,1,24416782,0
Cote d'Ivoire,2/12/23,88063,834,,,17,,333.84669770862575,,,,,384,CIV,2023/02/12,0,24416782,0
Cote d'Ivoire,2/13/23,88064,834,,,1,,333.8504887070894,,,,,384,CIV,2023/02/13,0,24416782,0
Cote d'Ivoire,2/14/23,88078,834,,,14,,333.9035626855812,,,,,384,CIV,2023/02/14,0,24416782,0
Cote d'Ivoire,2/15/23,88091,834,,,13,,333.9528456656093,,,,,384,CIV,2023/02/15,0,24416782,0
Cote d'Ivoire,2/17/23,88098,834,,,7,,333.97938265485516,,,,,384,CIV,2023/02/17,0,24416782,0
Cote d'Ivoire,2/18/23,88109,834,,,11,,334.0210836379559,,,,,384,CIV,2023/02/18,0,24416782,0
Cote d'Ivoire,2/20/23,88114,834,,,5,,334.04003863027435,,,,,384,CIV,2023/02/20,0,25263932,847150
Cote d'Ivoire,2/22/23,88138,834,,,24,,334.1310225934031,,,,,384,CIV,2023/02/22,0,25263932,0
Cote d'Ivoire,2/24/23,88158,834,,,20,,334.206842562677,,,,,384,CIV,2023/02/24,0,25263932,0
Cote d'Ivoire,2/25/23,88182,834,,,24,,334.2978265258058,,,,,384,CIV,2023/02/25,0,25263932,0
Cote d'Ivoire,2/27/23,88185,834,,,3,,334.3091995211969,,,,,384,CIV,2023/02/27,0,25263932,0
Cote d'Ivoire,2/28/23,88197,834,,,12,,334.3546915027613,,,,,384,CIV,2023/02/28,0,25263932,0
Cote d'Ivoire,3/1/23,88208,834,,,11,,334.39639248586195,,,,,384,CIV,2023/03/01,0,25263932,0
Cote d'Ivoire,3/3/23,88231,834,,,23,,334.483585450527,,,,,384,CIV,2023/03/03,0,25263932,0
Cote d'Ivoire,3/4/23,88240,834,,,9,,334.5177044367003,,,,,384,CIV,2023/03/04,0,25263932,0
Cote d'Ivoire,3/6/23,88246,834,,,6,,334.5404504274825,,,,,384,CIV,2023/03/06,0,25263932,0
Cote d'Ivoire,3/7/23,88255,834,,,9,,334.57456941365575,,,,,384,CIV,2023/03/07,0,25263932,0
Cote d'Ivoire,3/8/23,88255,834,,,0,,334.57456941365575,,,,,384,CIV,2023/03/08,0,25263932,0
Croatia,2/9/23,1268067,17911,,,49,,30888.775105547313,,,,,191,HRV,2023/02/09,5,5359610,101
Croatia,2/10/23,1268131,17916,,,64,,30890.3340780675,,,,,191,HRV,2023/02/10,5,5359676,66
Croatia,2/11/23,1268185,17921,,,54,,30891.649461131405,,,,,191,HRV,2023/02/11,5,5359676,0
Croatia,2/12/23,1268224,17923,,,39,,30892.599460010893,,,,,191,HRV,2023/02/12,2,5359726,50
Croatia,2/13/23,1268232,17928,,,8,,30892.794331575915,,,,,191,HRV,2023/02/13,5,5359741,15
Croatia,2/14/23,1268287,17932,,,55,,30894.13407358545,,,,,191,HRV,2023/02/14,4,5359808,67
Croatia,2/15/23,1268373,17933,,,86,,30896.228942909453,,,,,191,HRV,2023/02/15,1,5359846,38
Croatia,2/16/23,1268452,17937,,,79,,30898.153299614056,,,,,191,HRV,2023/02/16,4,5359930,84
Croatia,2/17/23,1268501,17940,,,49,,30899.346887949825,,,,,191,HRV,2023/02/17,3,5359987,57
Croatia,2/18/23,1268561,17942,,,60,,30900.8084246875,,,,,191,HRV,2023/02/18,2,5360043,56
Croatia,2/19/23,1268595,17945,,,34,,30901.63662883885,,,,,191,HRV,2023/02/19,3,5360043,0
Croatia,2/20/23,1268604,17950,,,9,,30901.8558593495,,,,,191,HRV,2023/02/20,5,5360045,2
Croatia,2/21/23,1268666,17950,,,62,,30903.36611397843,,,,,191,HRV,2023/02/21,0,5360084,39
